Spin,Symbols,Reel1,Payout,Win
74680,Cherry-Cherry-Cherry,Cherry,2,1
74681,Lemon-Bell-Cherry,Lemon,0,0
74682,Cherry-Cherry-Lemon,Cherry,0,0
74683,Lemon-Cherry-Cherry,Lemon,0,0
74684,Cherry-Lemon-Cherry,Cherry,0,0
74685,Bar-Cherry-Cherry,Bar,0,0
74686,Seven-Lemon-Bar,Seven,0,0
74687,Seven-Bell-Bell,Seven,0,0
74688,Cherry-Bar-Lemon,Cherry,0,0
74689,Cherry-Lemon-Lemon,Cherry,0,0
74690,Lemon-Bar-Lemon,Lemon,0,0
74691,Lemon-Lemon-Bell,Lemon,0,0
74692,Lemon-Cherry-Lemon,Lemon,0,0
74693,Cherry-Cherry-Cherry,Cherry,2,1
74694,Cherry-Cherry-Cherry,Cherry,2,1
74695,Bell-Cherry-Bell,Bell,0,0
74696,Bell-Cherry-Lemon,Bell,0,0
74697,Lemon-Bar-Lemon,Lemon,0,0
74698,Cherry-Cherry-Cherry,Cherry,2,1
74699,Bell-Cherry-Lemon,Bell,0,0
74700,Cherry-Bell-Bell,Cherry,0,0
74701,Lemon-Cherry-Bell,Lemon,0,0
74702,Lemon-Bell-Cherry,Lemon,0,0
74703,Lemon-Lemon-Lemon,Lemon,4,1
74704,Cherry-Cherry-Cherry,Cherry,2,1
74705,Cherry-Cherry-Seven,Cherry,0,0
74706,Lemon-Cherry-Cherry,Lemon,0,0
74707,Bar-Bar-Bar,Bar,30,1
74708,Cherry-Bell-Lemon,Cherry,0,0
74709,Cherry-Lemon-Lemon,Cherry,0,0
74710,Cherry-Cherry-Cherry,Cherry,2,1
74711,Cherry-Lemon-Lemon,Cherry,0,0
74712,Seven-Cherry-Bar,Seven,0,0
74713,Lemon-Bar-Cherry,Lemon,0,0
74714,Lemon-Cherry-Bell,Lemon,0,0
74715,Cherry-Lemon-Lemon,Cherry,0,0
74716,Cherry-Lemon-Bell,Cherry,0,0
74717,Lemon-Lemon-Cherry,Lemon,0,0
74718,Cherry-Cherry-Lemon,Cherry,0,0
74719,Cherry-Bar-Cherry,Cherry,0,0
74720,Cherry-Lemon-Lemon,Cherry,0,0
74721,Cherry-Cherry-Cherry,Cherry,2,1
74722,Lemon-Bar-Seven,Lemon,0,0
74723,Bar-Bar-Cherry,Bar,0,0
74724,Cherry-Cherry-Bar,Cherry,0,0
74725,Bar-Lemon-Bar,Bar,0,0
74726,Lemon-Seven-Bell,Lemon,0,0
74727,Cherry-Cherry-Cherry,Cherry,2,1
74728,Cherry-Cherry-Cherry,Cherry,2,1
74729,Lemon-Lemon-Cherry,Lemon,0,0
74730,Cherry-Cherry-Cherry,Cherry,2,1
74731,Cherry-Cherry-Cherry,Cherry,2,1
74732,Cherry-Cherry-Bell,Cherry,0,0
74733,Cherry-Cherry-Lemon,Cherry,0,0
74734,Cherry-Cherry-Cherry,Cherry,2,1
74735,Bell-Cherry-Bell,Bell,0,0
74736,Cherry-Cherry-Bar,Cherry,0,0
74737,Lemon-Lemon-Cherry,Lemon,0,0
74738,Lemon-Lemon-Cherry,Lemon,0,0
74739,Cherry-Cherry-Bell,Cherry,0,0
74740,Lemon-Lemon-Lemon,Lemon,4,1
74741,Lemon-Lemon-Lemon,Lemon,4,1
74742,Lemon-Bell-Cherry,Lemon,0,0
74743,Bell-Bar-Lemon,Bell,0,0
74744,Cherry-Cherry-Lemon,Cherry,0,0
74745,Cherry-Cherry-Cherry,Cherry,2,1
74746,Lemon-Lemon-Cherry,Lemon,0,0
74747,Lemon-Cherry-Cherry,Lemon,0,0
74748,Cherry-Bell-Bar,Cherry,0,0
74749,Cherry-Cherry-Cherry,Cherry,2,1
74750,Lemon-Bar-Cherry,Lemon,0,0
74751,Bar-Cherry-Cherry,Bar,0,0
74752,Cherry-Bell-Lemon,Cherry,0,0
74753,Cherry-Cherry-Lemon,Cherry,0,0
74754,Lemon-Lemon-Cherry,Lemon,0,0
74755,Bell-Cherry-Lemon,Bell,0,0
74756,Bell-Lemon-Lemon,Bell,0,0
74757,Bell-Bell-Cherry,Bell,0,0
74758,Cherry-Lemon-Cherry,Cherry,0,0
74759,Lemon-Bell-Seven,Lemon,0,0
74760,Bell-Bar-Cherry,Bell,0,0
74761,Cherry-Cherry-Bell,Cherry,0,0
74762,Lemon-Cherry-Seven,Lemon,0,0
74763,Bell-Cherry-Cherry,Bell,0,0
74764,Lemon-Cherry-Lemon,Lemon,0,0
74765,Cherry-Bell-Bell,Cherry,0,0
74766,Cherry-Cherry-Lemon,Cherry,0,0
74767,Cherry-Lemon-Cherry,Cherry,0,0
74768,Cherry-Cherry-Cherry,Cherry,2,1
74769,Bell-Lemon-Lemon,Bell,0,0
74770,Lemon-Bell-Lemon,Lemon,0,0
74771,Bar-Cherry-Bell,Bar,0,0
74772,Lemon-Cherry-Lemon,Lemon,0,0
74773,Cherry-Cherry-Cherry,Cherry,2,1
74774,Cherry-Lemon-Bar,Cherry,0,0
74775,Lemon-Lemon-Cherry,Lemon,0,0
74776,Cherry-Lemon-Bell,Cherry,0,0
74777,Bar-Bell-Lemon,Bar,0,0
74778,Cherry-Seven-Seven,Cherry,0,0
74779,Bar-Cherry-Cherry,Bar,0,0
74780,Lemon-Cherry-Bell,Lemon,0,0
74781,Lemon-Bell-Bell,Lemon,0,0
74782,Lemon-Bell-Cherry,Lemon,0,0
74783,Lemon-Cherry-Cherry,Lemon,0,0
74784,Cherry-Lemon-Lemon,Cherry,0,0
74785,Bar-Lemon-Cherry,Bar,0,0
74786,Cherry-Lemon-Cherry,Cherry,0,0
74787,Lemon-Seven-Bar,Lemon,0,0
74788,Bell-Cherry-Cherry,Bell,0,0
74789,Lemon-Lemon-Cherry,Lemon,0,0
74790,Cherry-Lemon-Bell,Cherry,0,0
74791,Cherry-Bell-Lemon,Cherry,0,0
74792,Lemon-Cherry-Lemon,Lemon,0,0
74793,Lemon-Cherry-Cherry,Lemon,0,0
74794,Cherry-Bar-Cherry,Cherry,0,0
74795,Cherry-Bar-Cherry,Cherry,0,0
74796,Bell-Cherry-Lemon,Bell,0,0
74797,Cherry-Cherry-Cherry,Cherry,2,1
74798,Bell-Bar-Lemon,Bell,0,0
74799,Cherry-Cherry-Lemon,Cherry,0,0
74800,Lemon-Seven-Seven,Lemon,0,0
74801,Lemon-Cherry-Lemon,Lemon,0,0
74802,Bar-Cherry-Cherry,Bar,0,0
74803,Cherry-Seven-Cherry,Cherry,0,0
74804,Bell-Cherry-Lemon,Bell,0,0
74805,Lemon-Bell-Cherry,Lemon,0,0
74806,Lemon-Cherry-Seven,Lemon,0,0
74807,Cherry-Cherry-Lemon,Cherry,0,0
74808,Cherry-Lemon-Cherry,Cherry,0,0
74809,Cherry-Cherry-Cherry,Cherry,2,1
74810,Cherry-Lemon-Bell,Cherry,0,0
74811,Lemon-Seven-Bell,Lemon,0,0
74812,Lemon-Lemon-Lemon,Lemon,4,1
74813,Lemon-Cherry-Lemon,Lemon,0,0
74814,Lemon-Lemon-Cherry,Lemon,0,0
74815,Lemon-Cherry-Cherry,Lemon,0,0
74816,Lemon-Cherry-Cherry,Lemon,0,0
74817,Cherry-Cherry-Cherry,Cherry,2,1
74818,Lemon-Seven-Cherry,Lemon,0,0
74819,Lemon-Lemon-Bell,Lemon,0,0
74820,Bar-Lemon-Lemon,Bar,0,0
74821,Bar-Cherry-Bar,Bar,0,0
74822,Cherry-Cherry-Cherry,Cherry,2,1
74823,Lemon-Cherry-Cherry,Lemon,0,0
74824,Cherry-Cherry-Bell,Cherry,0,0
74825,Lemon-Cherry-Lemon,Lemon,0,0
74826,Cherry-Lemon-Cherry,Cherry,0,0
74827,Lemon-Lemon-Lemon,Lemon,4,1
74828,Cherry-Cherry-Cherry,Cherry,2,1
74829,Bell-Cherry-Cherry,Bell,0,0
74830,Cherry-Cherry-Cherry,Cherry,2,1
74831,Lemon-Lemon-Cherry,Lemon,0,0
74832,Cherry-Bell-Cherry,Cherry,0,0
74833,Bell-Lemon-Bell,Bell,0,0
74834,Cherry-Cherry-Bell,Cherry,0,0
74835,Cherry-Bell-Cherry,Cherry,0,0
74836,Cherry-Cherry-Lemon,Cherry,0,0
74837,Bell-Lemon-Cherry,Bell,0,0
74838,Cherry-Bell-Cherry,Cherry,0,0
74839,Bar-Lemon-Cherry,Bar,0,0
74840,Bell-Lemon-Cherry,Bell,0,0
74841,Lemon-Cherry-Bar,Lemon,0,0
74842,Cherry-Cherry-Bell,Cherry,0,0
74843,Lemon-Cherry-Bell,Lemon,0,0
74844,Cherry-Cherry-Cherry,Cherry,2,1
74845,Lemon-Cherry-Cherry,Lemon,0,0
74846,Bell-Lemon-Bell,Bell,0,0
74847,Bar-Cherry-Lemon,Bar,0,0
74848,Cherry-Cherry-Lemon,Cherry,0,0
74849,Cherry-Cherry-Lemon,Cherry,0,0
74850,Lemon-Cherry-Lemon,Lemon,0,0
74851,Cherry-Cherry-Lemon,Cherry,0,0
74852,Lemon-Lemon-Cherry,Lemon,0,0
74853,Cherry-Lemon-Bell,Cherry,0,0
74854,Cherry-Lemon-Bar,Cherry,0,0
74855,Cherry-Bell-Seven,Cherry,0,0
74856,Cherry-Bar-Lemon,Cherry,0,0
74857,Cherry-Bell-Lemon,Cherry,0,0
74858,Seven-Cherry-Cherry,Seven,0,0
74859,Bell-Lemon-Bar,Bell,0,0
74860,Lemon-Cherry-Cherry,Lemon,0,0
74861,Cherry-Bar-Cherry,Cherry,0,0
74862,Lemon-Cherry-Bar,Lemon,0,0
74863,Bell-Lemon-Cherry,Bell,0,0
74864,Bar-Cherry-Cherry,Bar,0,0
74865,Cherry-Lemon-Lemon,Cherry,0,0
74866,Lemon-Bar-Lemon,Lemon,0,0
74867,Lemon-Cherry-Cherry,Lemon,0,0
74868,Cherry-Lemon-Bar,Cherry,0,0
74869,Lemon-Cherry-Cherry,Lemon,0,0
74870,Cherry-Lemon-Bar,Cherry,0,0
74871,Bar-Lemon-Seven,Bar,0,0
74872,Seven-Lemon-Cherry,Seven,0,0
74873,Bar-Lemon-Lemon,Bar,0,0
74874,Lemon-Bell-Cherry,Lemon,0,0
74875,Bell-Lemon-Seven,Bell,0,0
74876,Seven-Lemon-Lemon,Seven,0,0
74877,Lemon-Seven-Cherry,Lemon,0,0
74878,Bell-Lemon-Bar,Bell,0,0
74879,Cherry-Cherry-Lemon,Cherry,0,0
74880,Lemon-Bell-Lemon,Lemon,0,0
74881,Cherry-Lemon-Lemon,Cherry,0,0
74882,Lemon-Cherry-Cherry,Lemon,0,0
74883,Cherry-Bell-Cherry,Cherry,0,0
74884,Cherry-Lemon-Cherry,Cherry,0,0
74885,Lemon-Bell-Bar,Lemon,0,0
74886,Cherry-Bar-Bell,Cherry,0,0
74887,Bell-Cherry-Bell,Bell,0,0
74888,Cherry-Cherry-Bar,Cherry,0,0
74889,Cherry-Cherry-Cherry,Cherry,2,1
74890,Cherry-Lemon-Lemon,Cherry,0,0
74891,Bell-Cherry-Cherry,Bell,0,0
74892,Lemon-Bar-Cherry,Lemon,0,0
74893,Seven-Cherry-Lemon,Seven,0,0
74894,Bell-Bar-Lemon,Bell,0,0
74895,Lemon-Cherry-Bell,Lemon,0,0
74896,Cherry-Cherry-Cherry,Cherry,2,1
74897,Lemon-Bar-Cherry,Lemon,0,0
74898,Lemon-Cherry-Cherry,Lemon,0,0
74899,Lemon-Cherry-Bell,Lemon,0,0
74900,Bell-Bell-Cherry,Bell,0,0
74901,Bell-Lemon-Cherry,Bell,0,0
74902,Cherry-Seven-Lemon,Cherry,0,0
74903,Lemon-Bell-Cherry,Lemon,0,0
74904,Lemon-Lemon-Lemon,Lemon,4,1
74905,Lemon-Cherry-Lemon,Lemon,0,0
74906,Bell-Lemon-Cherry,Bell,0,0
74907,Cherry-Lemon-Lemon,Cherry,0,0
74908,Lemon-Lemon-Lemon,Lemon,4,1
74909,Cherry-Lemon-Lemon,Cherry,0,0
74910,Cherry-Cherry-Lemon,Cherry,0,0
74911,Bell-Cherry-Lemon,Bell,0,0
74912,Lemon-Cherry-Bell,Lemon,0,0
74913,Cherry-Cherry-Seven,Cherry,0,0
74914,Bell-Bell-Cherry,Bell,0,0
74915,Cherry-Bar-Cherry,Cherry,0,0
74916,Cherry-Lemon-Lemon,Cherry,0,0
74917,Lemon-Bar-Cherry,Lemon,0,0
74918,Cherry-Cherry-Cherry,Cherry,2,1
74919,Lemon-Lemon-Bar,Lemon,0,0
74920,Lemon-Cherry-Cherry,Lemon,0,0
74921,Bar-Cherry-Cherry,Bar,0,0
74922,Lemon-Cherry-Cherry,Lemon,0,0
74923,Seven-Seven-Lemon,Seven,0,0
74924,Cherry-Cherry-Bell,Cherry,0,0
74925,Cherry-Cherry-Cherry,Cherry,2,1
74926,Cherry-Lemon-Cherry,Cherry,0,0
74927,Cherry-Seven-Cherry,Cherry,0,0
74928,Lemon-Cherry-Lemon,Lemon,0,0
74929,Bell-Cherry-Cherry,Bell,0,0
74930,Seven-Cherry-Cherry,Seven,0,0
74931,Bell-Bar-Seven,Bell,0,0
74932,Cherry-Lemon-Cherry,Cherry,0,0
74933,Cherry-Cherry-Lemon,Cherry,0,0
74934,Lemon-Lemon-Bar,Lemon,0,0
74935,Cherry-Lemon-Cherry,Cherry,0,0
74936,Cherry-Bell-Bell,Cherry,0,0
74937,Cherry-Lemon-Cherry,Cherry,0,0
74938,Lemon-Cherry-Cherry,Lemon,0,0
74939,Cherry-Cherry-Cherry,Cherry,2,1
74940,Bell-Cherry-Cherry,Bell,0,0
74941,Cherry-Cherry-Bell,Cherry,0,0
74942,Cherry-Cherry-Lemon,Cherry,0,0
74943,Seven-Lemon-Bell,Seven,0,0
74944,Cherry-Cherry-Cherry,Cherry,2,1
74945,Cherry-Lemon-Bell,Cherry,0,0
74946,Lemon-Cherry-Cherry,Lemon,0,0
74947,Cherry-Lemon-Lemon,Cherry,0,0
74948,Cherry-Seven-Cherry,Cherry,0,0
74949,Lemon-Cherry-Cherry,Lemon,0,0
74950,Cherry-Cherry-Lemon,Cherry,0,0
74951,Cherry-Bar-Bell,Cherry,0,0
74952,Cherry-Cherry-Cherry,Cherry,2,1
74953,Bar-Cherry-Cherry,Bar,0,0
74954,Cherry-Cherry-Bell,Cherry,0,0
74955,Cherry-Bell-Bell,Cherry,0,0
74956,Cherry-Cherry-Cherry,Cherry,2,1
74957,Cherry-Bar-Cherry,Cherry,0,0
74958,Cherry-Cherry-Seven,Cherry,0,0
74959,Lemon-Cherry-Cherry,Lemon,0,0
74960,Bell-Lemon-Lemon,Bell,0,0
74961,Cherry-Cherry-Cherry,Cherry,2,1
74962,Seven-Cherry-Cherry,Seven,0,0
74963,Cherry-Lemon-Cherry,Cherry,0,0
74964,Cherry-Cherry-Seven,Cherry,0,0
74965,Lemon-Cherry-Cherry,Lemon,0,0
74966,Bell-Cherry-Cherry,Bell,0,0
74967,Lemon-Cherry-Lemon,Lemon,0,0
74968,Lemon-Cherry-Cherry,Lemon,0,0
74969,Cherry-Lemon-Lemon,Cherry,0,0
74970,Bell-Lemon-Cherry,Bell,0,0
74971,Cherry-Cherry-Cherry,Cherry,2,1
74972,Lemon-Cherry-Cherry,Lemon,0,0
74973,Lemon-Cherry-Cherry,Lemon,0,0
74974,Seven-Lemon-Lemon,Seven,0,0
74975,Lemon-Cherry-Lemon,Lemon,0,0
74976,Bar-Lemon-Cherry,Bar,0,0
74977,Cherry-Cherry-Cherry,Cherry,2,1
74978,Cherry-Bell-Cherry,Cherry,0,0
74979,Bar-Cherry-Lemon,Bar,0,0
74980,Cherry-Bell-Cherry,Cherry,0,0
74981,Lemon-Cherry-Cherry,Lemon,0,0
74982,Lemon-Lemon-Cherry,Lemon,0,0
74983,Cherry-Lemon-Cherry,Cherry,0,0
74984,Lemon-Bar-Lemon,Lemon,0,0
74985,Cherry-Cherry-Cherry,Cherry,2,1
74986,Seven-Lemon-Lemon,Seven,0,0
74987,Cherry-Lemon-Bell,Cherry,0,0
74988,Lemon-Bell-Bell,Lemon,0,0
74989,Cherry-Cherry-Cherry,Cherry,2,1
74990,Bar-Cherry-Lemon,Bar,0,0
74991,Lemon-Cherry-Cherry,Lemon,0,0
74992,Bar-Bell-Lemon,Bar,0,0
74993,Cherry-Lemon-Lemon,Cherry,0,0
74994,Cherry-Lemon-Cherry,Cherry,0,0
74995,Lemon-Cherry-Bell,Lemon,0,0
74996,Bell-Cherry-Lemon,Bell,0,0
74997,Cherry-Cherry-Cherry,Cherry,2,1
74998,Lemon-Cherry-Bell,Lemon,0,0
74999,Lemon-Cherry-Cherry,Lemon,0,0
75000,Cherry-Lemon-Lemon,Cherry,0,0
75001,Bar-Cherry-Bar,Bar,0,0
75002,Cherry-Cherry-Bell,Cherry,0,0
75003,Bell-Lemon-Lemon,Bell,0,0
75004,Seven-Cherry-Cherry,Seven,0,0
75005,Cherry-Lemon-Bell,Cherry,0,0
75006,Cherry-Bell-Bell,Cherry,0,0
75007,Lemon-Cherry-Cherry,Lemon,0,0
75008,Cherry-Bell-Cherry,Cherry,0,0
75009,Bar-Lemon-Cherry,Bar,0,0
75010,Lemon-Cherry-Lemon,Lemon,0,0
75011,Cherry-Bell-Bell,Cherry,0,0
75012,Cherry-Lemon-Cherry,Cherry,0,0
75013,Cherry-Cherry-Cherry,Cherry,2,1
75014,Cherry-Cherry-Lemon,Cherry,0,0
75015,Lemon-Bell-Lemon,Lemon,0,0
75016,Lemon-Bell-Bell,Lemon,0,0
75017,Cherry-Seven-Cherry,Cherry,0,0
75018,Seven-Cherry-Cherry,Seven,0,0
75019,Bell-Lemon-Lemon,Bell,0,0
75020,Cherry-Cherry-Bell,Cherry,0,0
75021,Bell-Bell-Cherry,Bell,0,0
75022,Cherry-Lemon-Cherry,Cherry,0,0
75023,Bar-Cherry-Cherry,Bar,0,0
75024,Bell-Bell-Cherry,Bell,0,0
75025,Lemon-Bar-Cherry,Lemon,0,0
75026,Cherry-Cherry-Bell,Cherry,0,0
75027,Lemon-Lemon-Lemon,Lemon,4,1
75028,Cherry-Bell-Lemon,Cherry,0,0
75029,Seven-Cherry-Lemon,Seven,0,0
75030,Cherry-Lemon-Cherry,Cherry,0,0
75031,Cherry-Cherry-Cherry,Cherry,2,1
75032,Lemon-Bar-Cherry,Lemon,0,0
75033,Lemon-Bell-Cherry,Lemon,0,0
75034,Lemon-Cherry-Lemon,Lemon,0,0
75035,Lemon-Bell-Cherry,Lemon,0,0
75036,Cherry-Seven-Cherry,Cherry,0,0
75037,Lemon-Lemon-Bar,Lemon,0,0
75038,Bar-Lemon-Cherry,Bar,0,0
75039,Lemon-Cherry-Lemon,Lemon,0,0
75040,Lemon-Cherry-Lemon,Lemon,0,0
75041,Cherry-Lemon-Lemon,Cherry,0,0
75042,Lemon-Cherry-Bell,Lemon,0,0
75043,Bar-Lemon-Bell,Bar,0,0
75044,Lemon-Cherry-Cherry,Lemon,0,0
75045,Lemon-Cherry-Bell,Lemon,0,0
75046,Cherry-Lemon-Cherry,Cherry,0,0
75047,Lemon-Cherry-Lemon,Lemon,0,0
75048,Lemon-Lemon-Lemon,Lemon,4,1
75049,Cherry-Cherry-Cherry,Cherry,2,1
75050,Cherry-Cherry-Lemon,Cherry,0,0
75051,Cherry-Cherry-Bell,Cherry,0,0
75052,Lemon-Bell-Cherry,Lemon,0,0
75053,Cherry-Bell-Cherry,Cherry,0,0
75054,Lemon-Bar-Bar,Lemon,0,0
75055,Cherry-Cherry-Cherry,Cherry,2,1
75056,Bell-Lemon-Bell,Bell,0,0
75057,Cherry-Bell-Bar,Cherry,0,0
75058,Lemon-Cherry-Cherry,Lemon,0,0
75059,Bar-Cherry-Cherry,Bar,0,0
75060,Lemon-Cherry-Lemon,Lemon,0,0
75061,Cherry-Cherry-Lemon,Cherry,0,0
75062,Cherry-Cherry-Cherry,Cherry,2,1
75063,Cherry-Cherry-Lemon,Cherry,0,0
75064,Lemon-Lemon-Cherry,Lemon,0,0
75065,Cherry-Cherry-Lemon,Cherry,0,0
75066,Lemon-Cherry-Lemon,Lemon,0,0
75067,Cherry-Cherry-Bell,Cherry,0,0
75068,Cherry-Bar-Lemon,Cherry,0,0
75069,Cherry-Lemon-Cherry,Cherry,0,0
75070,Bell-Bell-Cherry,Bell,0,0
75071,Cherry-Cherry-Lemon,Cherry,0,0
75072,Cherry-Cherry-Cherry,Cherry,2,1
75073,Cherry-Bell-Seven,Cherry,0,0
75074,Bell-Lemon-Cherry,Bell,0,0
75075,Cherry-Lemon-Bar,Cherry,0,0
75076,Cherry-Lemon-Bar,Cherry,0,0
75077,Cherry-Cherry-Cherry,Cherry,2,1
75078,Cherry-Lemon-Lemon,Cherry,0,0
75079,Bell-Cherry-Cherry,Bell,0,0
75080,Cherry-Lemon-Lemon,Cherry,0,0
75081,Cherry-Cherry-Bell,Cherry,0,0
75082,Cherry-Cherry-Lemon,Cherry,0,0
75083,Cherry-Bell-Cherry,Cherry,0,0
75084,Cherry-Cherry-Lemon,Cherry,0,0
75085,Cherry-Lemon-Lemon,Cherry,0,0
75086,Cherry-Cherry-Lemon,Cherry,0,0
75087,Cherry-Bell-Lemon,Cherry,0,0
75088,Cherry-Cherry-Bell,Cherry,0,0
75089,Bell-Cherry-Lemon,Bell,0,0
75090,Cherry-Cherry-Bell,Cherry,0,0
75091,Cherry-Cherry-Cherry,Cherry,2,1
75092,Cherry-Bar-Lemon,Cherry,0,0
75093,Lemon-Lemon-Cherry,Lemon,0,0
75094,Bar-Bar-Cherry,Bar,0,0
75095,Cherry-Lemon-Bar,Cherry,0,0
75096,Seven-Lemon-Lemon,Seven,0,0
75097,Lemon-Lemon-Lemon,Lemon,4,1
75098,Cherry-Cherry-Cherry,Cherry,2,1
75099,Bar-Lemon-Bell,Bar,0,0
75100,Bell-Bell-Bell,Bell,10,1
75101,Lemon-Cherry-Cherry,Lemon,0,0
75102,Cherry-Cherry-Bell,Cherry,0,0
75103,Lemon-Cherry-Bell,Lemon,0,0
75104,Bell-Bell-Cherry,Bell,0,0
75105,Bell-Cherry-Cherry,Bell,0,0
75106,Cherry-Cherry-Lemon,Cherry,0,0
75107,Cherry-Cherry-Cherry,Cherry,2,1
75108,Bell-Seven-Cherry,Bell,0,0
75109,Bar-Lemon-Lemon,Bar,0,0
75110,Lemon-Lemon-Cherry,Lemon,0,0
75111,Bell-Cherry-Cherry,Bell,0,0
75112,Bell-Bar-Cherry,Bell,0,0
75113,Lemon-Lemon-Lemon,Lemon,4,1
75114,Lemon-Cherry-Lemon,Lemon,0,0
75115,Lemon-Cherry-Lemon,Lemon,0,0
75116,Cherry-Cherry-Bell,Cherry,0,0
75117,Cherry-Cherry-Lemon,Cherry,0,0
75118,Cherry-Lemon-Cherry,Cherry,0,0
75119,Bar-Bar-Bell,Bar,0,0
75120,Cherry-Lemon-Lemon,Cherry,0,0
75121,Cherry-Lemon-Bell,Cherry,0,0
75122,Cherry-Seven-Lemon,Cherry,0,0
75123,Bar-Cherry-Cherry,Bar,0,0
75124,Cherry-Lemon-Cherry,Cherry,0,0
75125,Lemon-Lemon-Cherry,Lemon,0,0
75126,Cherry-Lemon-Cherry,Cherry,0,0
75127,Lemon-Cherry-Lemon,Lemon,0,0
75128,Bar-Cherry-Cherry,Bar,0,0
75129,Cherry-Cherry-Lemon,Cherry,0,0
75130,Lemon-Cherry-Bell,Lemon,0,0
75131,Cherry-Cherry-Cherry,Cherry,2,1
75132,Lemon-Cherry-Cherry,Lemon,0,0
75133,Lemon-Bar-Cherry,Lemon,0,0
75134,Bell-Cherry-Lemon,Bell,0,0
75135,Bell-Cherry-Bar,Bell,0,0
75136,Cherry-Lemon-Lemon,Cherry,0,0
75137,Cherry-Cherry-Seven,Cherry,0,0
75138,Cherry-Bell-Bell,Cherry,0,0
75139,Lemon-Bell-Lemon,Lemon,0,0
75140,Cherry-Lemon-Lemon,Cherry,0,0
75141,Cherry-Bell-Lemon,Cherry,0,0
75142,Cherry-Cherry-Cherry,Cherry,2,1
75143,Lemon-Cherry-Lemon,Lemon,0,0
75144,Cherry-Cherry-Cherry,Cherry,2,1
75145,Cherry-Cherry-Cherry,Cherry,2,1
75146,Cherry-Bell-Lemon,Cherry,0,0
75147,Bar-Bar-Cherry,Bar,0,0
75148,Cherry-Cherry-Lemon,Cherry,0,0
75149,Cherry-Lemon-Bar,Cherry,0,0
75150,Cherry-Bell-Cherry,Cherry,0,0
75151,Cherry-Cherry-Lemon,Cherry,0,0
75152,Cherry-Cherry-Lemon,Cherry,0,0
75153,Cherry-Cherry-Lemon,Cherry,0,0
75154,Cherry-Cherry-Seven,Cherry,0,0
75155,Bell-Lemon-Lemon,Bell,0,0
75156,Lemon-Cherry-Lemon,Lemon,0,0
75157,Lemon-Lemon-Cherry,Lemon,0,0
75158,Cherry-Cherry-Bell,Cherry,0,0
75159,Cherry-Seven-Lemon,Cherry,0,0
75160,Cherry-Seven-Cherry,Cherry,0,0
75161,Cherry-Lemon-Bell,Cherry,0,0
75162,Cherry-Cherry-Bar,Cherry,0,0
75163,Cherry-Cherry-Bell,Cherry,0,0
75164,Cherry-Lemon-Bar,Cherry,0,0
75165,Cherry-Bell-Lemon,Cherry,0,0
75166,Bell-Cherry-Cherry,Bell,0,0
75167,Cherry-Cherry-Bell,Cherry,0,0
75168,Bell-Lemon-Bar,Bell,0,0
75169,Bell-Lemon-Cherry,Bell,0,0
75170,Cherry-Lemon-Lemon,Cherry,0,0
75171,Lemon-Bar-Cherry,Lemon,0,0
75172,Lemon-Lemon-Lemon,Lemon,4,1
75173,Cherry-Lemon-Cherry,Cherry,0,0
75174,Seven-Cherry-Cherry,Seven,0,0
75175,Cherry-Lemon-Cherry,Cherry,0,0
75176,Lemon-Lemon-Bell,Lemon,0,0
75177,Lemon-Cherry-Lemon,Lemon,0,0
75178,Cherry-Bell-Lemon,Cherry,0,0
75179,Lemon-Cherry-Cherry,Lemon,0,0
75180,Bell-Cherry-Bar,Bell,0,0
75181,Bar-Lemon-Lemon,Bar,0,0
75182,Lemon-Bell-Lemon,Lemon,0,0
75183,Cherry-Lemon-Cherry,Cherry,0,0
75184,Cherry-Cherry-Lemon,Cherry,0,0
75185,Bell-Lemon-Bell,Bell,0,0
75186,Bar-Lemon-Bell,Bar,0,0
75187,Cherry-Bar-Cherry,Cherry,0,0
75188,Bar-Cherry-Lemon,Bar,0,0
75189,Cherry-Bell-Cherry,Cherry,0,0
75190,Lemon-Lemon-Cherry,Lemon,0,0
75191,Bar-Bell-Bell,Bar,0,0
75192,Cherry-Lemon-Bar,Cherry,0,0
75193,Cherry-Cherry-Lemon,Cherry,0,0
75194,Cherry-Lemon-Cherry,Cherry,0,0
75195,Lemon-Lemon-Cherry,Lemon,0,0
75196,Cherry-Cherry-Lemon,Cherry,0,0
75197,Cherry-Bell-Bell,Cherry,0,0
75198,Lemon-Bar-Bell,Lemon,0,0
75199,Cherry-Cherry-Cherry,Cherry,2,1
75200,Cherry-Cherry-Cherry,Cherry,2,1
75201,Bell-Cherry-Cherry,Bell,0,0
75202,Cherry-Cherry-Cherry,Cherry,2,1
75203,Cherry-Lemon-Cherry,Cherry,0,0
75204,Cherry-Bell-Lemon,Cherry,0,0
75205,Cherry-Bell-Cherry,Cherry,0,0
75206,Cherry-Lemon-Lemon,Cherry,0,0
75207,Cherry-Cherry-Cherry,Cherry,2,1
75208,Cherry-Lemon-Lemon,Cherry,0,0
75209,Bell-Cherry-Lemon,Bell,0,0
75210,Cherry-Cherry-Lemon,Cherry,0,0
75211,Cherry-Cherry-Lemon,Cherry,0,0
75212,Lemon-Bar-Lemon,Lemon,0,0
75213,Bar-Lemon-Lemon,Bar,0,0
75214,Cherry-Bell-Cherry,Cherry,0,0
75215,Seven-Lemon-Cherry,Seven,0,0
